BRANCH_CODE,CMPNY_CODE,TRNSCTN_NMBR,tranaction_id,transaction_pkey,salegroup_id,booth_code,customer_code,product_list,user_code,device_type,Amount,Total Amount,RID,CRN,COMISSION_AMNT,Commission Amount,GST Amount,Cheque Number,Cheque Date,Bank Name ,Branch Name ,Transaction Mode,STATUS,CLRNCE_DATE,CRTD_DATE,ATHRSD_DATE,Aggregrator,Unnamed: 28,Bank Date
0,5648,67181546,2081200059,131045,737,2712,2712,"STD 500,FCM 500,STD 500,STD 250,Curd 150,Curd 500,",18759,website,2008.0,2008.0,2081200059,2081200059b2712,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-12 16:52:50,2020-08-12 16:51:38,2020-08-12 16:52:50,,,2020-08-13 00:00:00
0,5648,67192894,2081200061,131097,51,1530,CBE122376,"FCM 1000,",3050,website,1350.0,1350.0,2081200061,2081200061bCBE122376,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-12 20:37:30,2020-08-12 20:36:14,2020-08-12 20:37:30,,,2020-08-13 00:00:00
0,5648,67213360,2081300009,131262,747,2173,2173,"TM 500,STD 500,STD 250,FCM 500,Curd 500,",2362,website,10078.0,10078.0,2081300009,2081300009b2173,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 11:58:14,2020-08-13 11:56:15,2020-08-13 11:56:41,AXIS,,2020-08-13 00:00:00
0,5648,67245104,2081300044,131944,797,1766,1766,"TM 500,STD 500,STD 250,FCM 500,STD 500,STD 250,",2295,website,12911.0,12911.0,2081300044,2081300044b1766,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 16:37:41,2020-08-13 16:35:51,2020-08-13 16:36:35,AXIS,,2020-08-13 00:00:00
0,5648,67146207,2081200007,130113,48,550,CBE104247,"FCM 1000,",6953,website,1200.0,1200.0,2081200007,2081200007bCBE104247,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-12 10:27:10,2020-08-12 10:20:22,2020-08-12 10:23:37,ATOM,,2020-08-16 00:00:00
0,5648,67176817,2081200032,130746,698,2637,2637,"TM 500,STD 500,STD 250,FCM 500,Curd 150,",11145,website,4391.0,4391.0,2081200032,2081200032b2637,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-12 15:40:55,2020-08-12 15:39:16,2020-08-12 15:40:55,,,2020-08-16 00:00:00
0,5648,67177187,2081200033,130767,699,57,57,"TM 500,STD 500,STD 250,FCM 500,Curd 150,STD 500,ST",1608,website,6392.5,6392.5,2081200033,2081200033b57,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-12 15:45:24,2020-08-12 15:44:15,2020-08-12 15:45:24,,,2020-08-16 00:00:00
0,5648,67178703,2081200040,130858,711,5526,5526,"STD 500,",2075,website,26508.0,26508.0,2081200040,2081200040b5526,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-12 16:06:40,2020-08-12 16:03:45,2020-08-12 16:04:01,ATOM,,2020-08-16 00:00:00
0,5648,67179060,2081200047,130887,719,1991,1991,"STD 250,FCM 500,Curd 150,",1963,website,12092.0,12092.0,2081200047,2081200047b1991,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-12 16:13:49,2020-08-12 16:09:13,2020-08-12 16:09:25,ATOM,,2020-08-16 00:00:00
0,5648,67179061,2081200046,130886,717,2628,2628,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,STD 500,",10885,website,9182.0,9182.0,2081200046,2081200046b2628,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-12 16:12:07,2020-08-12 16:10:47,2020-08-12 16:12:07,,,2020-08-16 00:00:00
0,5648,67179239,2081200048,130898,720,2296,2296,"STD 500,STD 250,FCM 500,Curd 500,STD 500,STD 250,",2386,website,16344.5,16344.5,2081200048,2081200048b2296,,,,,,,,UPI,AUTHORISED,2020-08-12 18:00:31,2020-08-12 16:13:43,2020-08-12 18:00:31,,,2020-08-16 00:00:00
0,5648,67179963,2081200050,130944,724,2296,2296,"STD 500,STD 250,FCM 500,Curd 500,STD 500,STD 250,",2386,website,16344.5,16344.5,2081200050,2081200050b2296,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-12 16:27:55,2020-08-12 16:26:01,2020-08-12 16:27:55,,,2020-08-16 00:00:00
0,5648,67180817,2081200054,130992,74,2628,2628,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,STD 500,",10885,website,564.0,564.0,2081200054,2081200054b2628,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-12 16:39:55,2020-08-12 16:38:44,2020-08-12 16:39:55,,,2020-08-16 00:00:00
0,5648,67199133,2081300003,131109,82,92,92,"TM 500,STD 500,STD 250,FCM 500,Curd 150,STD 500,",1312,website,1128.0,1128.0,2081300003,2081300003b92,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 07:48:18,2020-08-13 07:47:01,2020-08-13 07:48:18,,,2020-08-16 00:00:00
0,5648,67203269,2081300004,131142,741,2208,2208,"TM 500,STD 500,STD 250,FCM 500,",1487,website,7532.5,7532.5,2081300004,2081300004b2208,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 10:20:26,2020-08-13 10:18:00,2020-08-13 10:20:26,,,2020-08-16 00:00:00
0,5648,67204182,2081300005,131156,52,2687,CBE426662,"FCM 1000,",19077,website,6750.0,6750.0,2081300005,2081300005bCBE426662,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 10:32:58,2020-08-13 10:29:41,2020-08-13 10:30:17,ATOM,,2020-08-16 00:00:00
0,5648,67206680,2081300007,131191,744,2732,2732,"FCM 500,TM 500,STD 500,STD 250,Curd 500,",18983,website,1335.0,1335.0,2081300007,2081300007b2732,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 10:58:00,2020-08-13 10:57:05,2020-08-13 10:58:00,,,2020-08-16 00:00:00
0,5648,67213909,2081300010,131272,748,440,440,"STD 500,STD 250,FCM 500,Curd 150,",1353,website,5495.0,5495.0,2081300010,2081300010b440,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 12:01:39,2020-08-13 11:58:41,2020-08-13 12:01:39,,,2020-08-16 00:00:00
0,5648,67214147,2081300011,131278,749,2700,2700,"STD 500,STD 250,FCM 500,STD 500,STD 250,",18293,website,2497.5,2497.5,2081300011,2081300011b2700,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 12:02:06,2020-08-13 12:00:25,2020-08-13 12:02:06,,,2020-08-16 00:00:00
0,5648,67225064,2081300013,131409,753,2229,2229,"TM 500,STD 500,STD 250,FCM 500,Curd 150,",1492,website,2104.5,2104.5,2081300013,2081300013b2229,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 13:27:35,2020-08-13 13:26:02,2020-08-13 13:26:13,ATOM,,2020-08-16 00:00:00
0,5648,67233264,2081300021,131525,761,2197,2197,"STD 500,STD 250,FCM 500,STD 500,STD 250,",1484,website,16596.0,16596.0,2081300021,2081300021b2197,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 14:34:47,2020-08-13 14:33:18,2020-08-13 14:34:47,,,2020-08-16 00:00:00
0,5648,67233650,2081300022,131534,763,9003,9003,"Curd 150,Curd 500,",9712,website,2984.0,2984.0,2081300022,2081300022b9003,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 14:38:13,2020-08-13 14:36:59,2020-08-13 14:38:13,,,2020-08-16 00:00:00
0,5648,67234976,2081300027,131563,772,57,57,"TM 500,STD 500,STD 250,FCM 500,Curd 150,STD 500,ST",1608,website,6030.0,6030.0,2081300027,2081300027b57,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-13 14:50:57,2020-08-13 14:49:44,2020-08-13 14:50:57,,,2020-08-16 00:00:00
0,5648,67235110,2081300028,131568,774,217,217,"TM 500,STD 500,STD 250,FCM 500,Curd 150,STD 500,ST",1323,website,45279.0,45279.0,2081300028,2081300028b217,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 14:53:12,2020-08-13 14:50:59,2020-08-13 14:53:12,,,2020-08-16 00:00:00
0,5648,67240607,2081300030,131781,777,2637,2637,"TM 500,STD 500,STD 250,FCM 500,Curd 150,Curd 500,",11145,website,3350.0,3350.0,2081300030,2081300030b2637,,,,,,,,UPI,AUTHORISED,2020-08-13 15:48:23,2020-08-13 15:45:57,2020-08-13 15:48:23,,,2020-08-16 00:00:00
0,5648,67242098,2081300034,131837,782,1811,1811,"STD 500,STD 250,FCM 500,STD 500,STD 250,",1411,website,12827.0,12827.0,2081300034,2081300034b1811,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 16:03:22,2020-08-13 16:01:46,2020-08-13 16:03:22,,,2020-08-16 00:00:00
0,5648,67243881,2081300037,131895,786,2123,2123,"STD 500,STD 250,FCM 500,Curd 150,STD 500,STD 250,",1969,website,6061.0,6061.0,2081300037,2081300037b2123,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 16:24:24,2020-08-13 16:22:25,2020-08-13 16:24:24,,,2020-08-16 00:00:00
0,5648,67244408,2081300038,131910,788,2717,2717,"STD 500,STD 250,FCM 500,",18750,website,1972.0,1972.0,2081300038,2081300038b2717,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 16:30:59,2020-08-13 16:28:39,2020-08-13 16:28:51,ATOM,,2020-08-16 00:00:00
0,5648,67244638,2081300041,131922,792,2712,2712,"STD 500,FCM 500,STD 500,STD 250,",18759,website,1738.0,1738.0,2081300041,2081300041b2712,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 16:33:12,2020-08-13 16:31:31,2020-08-13 16:33:12,,,2020-08-16 00:00:00
0,5648,67244919,2081300042,131937,794,2296,2296,"STD 500,STD 250,FCM 500,Curd 500,STD 500,STD 250,C",2386,website,16914.5,16914.5,2081300042,2081300042b2296,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 16:35:44,2020-08-13 16:33:11,2020-08-13 16:33:46,ATOM,,2020-08-16 00:00:00
0,5648,67245035,2081300043,131942,796,480,480,"TM 500,STD 500,STD 250,FCM 500,",1359,website,13935.0,13935.0,2081300043,2081300043b480,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 16:36:30,2020-08-13 16:34:56,2020-08-13 16:36:30,,,2020-08-16 00:00:00
0,5648,67245273,2081300045,131952,799,1096,1096,"TM 500,STD 500,STD 250,FCM 500,Curd 150,",1383,website,16853.0,16853.0,2081300045,2081300045b1096,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 16:39:10,2020-08-13 16:37:56,2020-08-13 16:39:10,,,2020-08-16 00:00:00
0,5648,67245420,2081300046,131957,800,2628,2628,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,STD 500,",10885,website,7682.0,7682.0,2081300046,2081300046b2628,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-13 16:41:16,2020-08-13 16:39:45,2020-08-13 16:41:16,,,2020-08-16 00:00:00
0,5648,67245500,2081300047,131960,802,264,264,"TM 500,STD 500,STD 250,FCM 500,Curd 150,Curd 500,S",1333,website,16750.0,16750.0,2081300047,2081300047b264,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 16:44:12,2020-08-13 16:42:51,2020-08-13 16:44:12,,,2020-08-16 00:00:00
0,5648,67247132,2081300048,132049,53,457,CBE426667,"FCM 1000,",19082,website,1800.0,1800.0,2081300048,2081300048bCBE426667,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-13 17:05:54,2020-08-13 17:02:58,2020-08-13 17:05:54,,,2020-08-16 00:00:00
0,5648,67247759,2081300049,132050,54,2296,CBE126798,"FCM 1000,",18843,website,6750.0,6750.0,2081300049,2081300049bCBE126798,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 17:11:20,2020-08-13 17:09:01,2020-08-13 17:09:19,ATOM,,2020-08-16 00:00:00
0,5648,67249836,2081300051,132068,56,2296,CBE026869,"FCM 1000,",18844,website,6750.0,6750.0,2081300051,2081300051bCBE026869,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 17:39:51,2020-08-13 17:37:45,2020-08-13 17:38:09,ATOM,,2020-08-16 00:00:00
0,5648,67250923,2081300052,132069,84,2628,2628,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,STD 500,",10885,website,2820.0,2820.0,2081300052,2081300052b2628,0.0,0.0,0.0,,,,,UPI,AUTHORISED,2020-08-13 17:58:56,2020-08-13 17:57:32,2020-08-13 17:58:56,,,2020-08-16 00:00:00
0,5648,67251869,2081300053,132071,57,2296,CBE127130,"FCM 1000,",18845,website,6750.0,6750.0,2081300053,2081300053bCBE127130,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-13 18:12:02,2020-08-13 18:09:47,2020-08-13 18:10:02,ATOM,,2020-08-16 00:00:00
0,5648,67272273,2081400009,132116,808,2732,2732,"TM 500,STD 500,FCM 500,Curd 150,STD 500,STD 250,Cu",18983,website,2599.0,2599.0,2081400009,2081400009b2732,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 10:25:53,2020-08-14 10:24:33,2020-08-14 10:25:53,,,2020-08-16 00:00:00
0,5648,67280658,2081400012,132198,812,440,440,"STD 500,STD 250,FCM 500,Curd 150,",1353,website,5873.0,5873.0,2081400012,2081400012b440,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 11:43:29,2020-08-14 11:41:50,2020-08-14 11:43:29,,,2020-08-16 00:00:00
0,5648,67281003,2081400014,132204,814,2208,2208,"TM 500,STD 500,STD 250,FCM 500,",1487,website,7525.0,7525.0,2081400014,2081400014b2208,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 11:45:45,2020-08-14 11:44:22,2020-08-14 11:45:45,,,2020-08-16 00:00:00
0,5648,67284851,2081400017,132228,817,2173,2173,"TM 500,STD 500,STD 250,FCM 500,Curd 500,",2362,website,11148.0,11148.0,2081400017,2081400017b2173,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-14 12:16:38,2020-08-14 12:14:44,2020-08-14 12:15:00,AXIS,,2020-08-16 00:00:00
0,5648,67287537,2081400019,132247,818,2391,2391,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,STD 500,",2403,website,3935.0,3935.0,2081400019,2081400019b2391,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-14 12:40:47,2020-08-14 12:35:15,2020-08-14 12:37:46,AXIS,,2020-08-16 00:00:00
0,5648,67298820,2081400024,132408,826,264,264,"TM 500,STD 500,STD 250,FCM 500,Curd 150,STD 500,ST",1333,website,14490.5,14490.5,2081400024,2081400024b264,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 14:00:30,2020-08-14 13:58:59,2020-08-14 14:00:30,,,2020-08-16 00:00:00
0,5648,67307789,2081400032,132599,839,217,217,"TM 500,STD 500,STD 250,FCM 500,Curd 150,Curd 500,",1323,website,44739.0,44739.0,2081400032,2081400032b217,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 15:18:32,2020-08-14 15:15:51,2020-08-14 15:18:32,,,2020-08-16 00:00:00
0,5648,67308184,2081400033,132608,840,2197,2197,"STD 250,FCM 500,STD 500,STD 250,",1484,website,20519.5,20519.5,2081400033,2081400033b2197,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 15:20:38,2020-08-14 15:19:04,2020-08-14 15:20:38,,,2020-08-16 00:00:00
0,5648,67308571,2081400034,132615,842,9003,9003,"Curd 500,",9712,website,1584.0,1584.0,2081400034,2081400034b9003,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 15:23:59,2020-08-14 15:22:37,2020-08-14 15:23:59,,,2020-08-16 00:00:00
0,5648,67311281,2081400043,132674,855,2700,2700,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,STD 500,",18293,website,4570.0,4570.0,2081400043,2081400043b2700,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 15:48:09,2020-08-14 15:44:10,2020-08-14 15:48:09,,,2020-08-16 00:00:00
0,5648,67311353,2081400045,132677,859,2439,2439,"STD 500,STD 250,",1759,website,1260.0,1260.0,2081400045,2081400045b2439,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 15:50:07,2020-08-14 15:46:52,2020-08-14 15:50:07,,,2020-08-16 00:00:00
0,5648,67311376,2081400044,132676,857,2712,2712,"STD 500,FCM 500,STD 500,STD 250,Curd 100,",18759,website,1838.0,1838.0,2081400044,2081400044b2712,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 15:48:38,2020-08-14 15:47:07,2020-08-14 15:48:38,,,2020-08-16 00:00:00
0,5648,67313815,2081400052,132745,870,1811,1811,"STD 500,STD 250,FCM 500,STD 500,STD 250,",1411,website,16106.0,16106.0,2081400052,2081400052b1811,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 16:12:05,2020-08-14 16:09:10,2020-08-14 16:12:05,,,2020-08-16 00:00:00
0,5648,67316841,2081400056,132859,877,1766,1766,"TM 500,STD 500,STD 250,FCM 500,STD 500,STD 250,",2295,website,19742.0,19742.0,2081400056,2081400056b1766,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-14 16:43:35,2020-08-14 16:39:08,2020-08-14 16:41:22,AXIS,,2020-08-16 00:00:00
0,5648,67317177,2081400057,132864,879,2649,2649,"STD 500,STD 250,FCM 500,Curd 150,STD 500,STD 250,",18263,website,6716.0,6716.0,2081400057,2081400057b2649,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 16:44:34,2020-08-14 16:42:45,2020-08-14 16:44:34,,,2020-08-16 00:00:00
0,5648,67317578,2081400058,132882,881,1096,1096,"TM 500,STD 500,STD 250,FCM 500,Curd 150,",1383,website,17493.0,17493.0,2081400058,2081400058b1096,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 16:46:19,2020-08-14 16:44:50,2020-08-14 16:46:19,,,2020-08-16 00:00:00
0,5648,67317835,2081400059,132898,882,480,480,"TM 500,STD 500,STD 250,FCM 500,",1359,website,14223.0,14223.0,2081400059,2081400059b480,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-14 16:48:41,2020-08-14 16:47:32,2020-08-14 16:48:41,,,2020-08-16 00:00:00
0,5648,67336975,2081500001,132980,90,217,217,"TM 500,STD 500,STD 250,FCM 500,Curd 150,Curd 500,S",1323,website,7368.0,7368.0,2081500001,2081500001b217,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 06:31:38,2020-08-15 06:30:15,2020-08-15 06:31:38,,,2020-08-16 00:00:00
0,5648,67337305,2081500002,132983,92,264,264,"TM 500,STD 500,STD 250,FCM 500,Curd 150,STD 500,ST",1333,website,1410.0,1410.0,2081500002,2081500002b264,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 07:29:43,2020-08-15 07:27:57,2020-08-15 07:29:43,,,2020-08-16 00:00:00
0,5648,67337519,2081500003,132985,94,1766,1766,"TM 500,STD 500,STD 250,FCM 500,STD 500,STD 250,",2295,website,564.0,564.0,2081500003,2081500003b1766,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-15 07:55:28,2020-08-15 07:52:49,2020-08-15 07:53:14,AXIS,,2020-08-16 00:00:00
0,5648,67342669,2081500016,133000,891,1882,1882,"STD 500,STD 250,FCM 500,Curd 150,",1428,website,2831.0,2831.0,2081500016,2081500016b1882,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 11:41:29,2020-08-15 11:39:51,2020-08-15 11:41:29,,,2020-08-16 00:00:00
0,5648,67343890,2081500022,133008,897,2173,2173,"TM 500,STD 500,STD 250,FCM 500,Curd 500,",2362,website,9429.0,9429.0,2081500022,2081500022b2173,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-15 12:12:50,2020-08-15 12:11:30,2020-08-15 12:11:50,AXIS,,2020-08-16 00:00:00
0,5648,67344226,2081500027,133015,96,1882,1882,"STD 500,STD 250,FCM 500,Curd 150,",1428,website,705.0,705.0,2081500027,2081500027b1882,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 12:22:30,2020-08-15 12:19:30,2020-08-15 12:22:30,,,2020-08-16 00:00:00
0,5648,67344228,2081500028,133016,83,872,CBE426684,"FCM 1000,",19102,website,2700.0,2700.0,2081500028,2081500028bCBE426684,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 12:22:41,2020-08-15 12:19:31,2020-08-15 12:22:41,,,2020-08-16 00:00:00
0,5648,67344630,2081500032,133024,904,1921,1921,"STD 500,STD 250,FCM 500,",1439,website,5388.0,5388.0,2081500032,2081500032b1921,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 12:32:32,2020-08-15 12:30:44,2020-08-15 12:32:32,,,2020-08-16 00:00:00
0,5648,67346020,2081500043,133055,918,2208,2208,"TM 500,STD 500,STD 250,",1487,website,5956.0,5956.0,2081500043,2081500043b2208,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 13:07:26,2020-08-15 13:05:43,2020-08-15 13:07:26,,,2020-08-16 00:00:00
0,5648,67348490,2081500078,133166,961,252,252,"STD 500,STD 250,FCM 500,Curd 150,STD 500,STD 250,",1328,website,39981.5,39981.5,2081500078,2081500078b252,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 14:14:52,2020-08-15 14:11:40,2020-08-15 14:14:52,,,2020-08-16 00:00:00
0,5648,67348617,2081500079,133171,963,440,440,"STD 500,STD 250,FCM 500,Curd 150,",1353,website,5746.0,5746.0,2081500079,2081500079b440,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 14:17:00,2020-08-15 14:15:03,2020-08-15 14:17:00,,,2020-08-16 00:00:00
0,5648,67350086,2081500081,133265,964,1973,1973,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,",1451,website,6750.0,6750.0,2081500081,2081500081b1973,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:05:29,2020-08-15 15:01:23,2020-08-15 15:05:29,,,2020-08-16 00:00:00
0,5648,67350449,2081500084,133299,97,1973,1973,"STD 500,STD 250,FCM 500,Curd 150,Curd 500,",1451,website,80.0,80.0,2081500084,2081500084b1973,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:16:43,2020-08-15 15:14:06,2020-08-15 15:16:43,,,2020-08-16 00:00:00
0,5648,67350929,2081500085,133325,967,217,217,"TM 500,STD 500,STD 250,FCM 500,Curd 150,Curd 500,",1323,website,39452.0,39452.0,2081500085,2081500085b217,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:30:26,2020-08-15 15:28:37,2020-08-15 15:30:26,,,2020-08-16 00:00:00
0,5648,67351037,2081500086,133336,968,1811,1811,"STD 500,STD 250,FCM 500,",1411,website,9623.0,9623.0,2081500086,2081500086b1811,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:32:28,2020-08-15 15:31:24,2020-08-15 15:32:28,,,2020-08-16 00:00:00
0,5648,67351086,2081500087,133338,969,2637,2637,"TM 500,STD 500,STD 250,FCM 500,Curd 150,",11145,website,3377.0,3377.0,2081500087,2081500087b2637,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:34:11,2020-08-15 15:32:36,2020-08-15 15:34:11,,,2020-08-16 00:00:00
0,5648,67351271,2081500092,133357,977,825,825,"TM 500,STD 500,STD 250,FCM 500,Curd 150,",1376,website,13672.0,13672.0,2081500092,2081500092b825,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:40:51,2020-08-15 15:38:37,2020-08-15 15:40:51,,,2020-08-16 00:00:00
0,5648,67351438,2081500093,133371,978,2391,2391,"STD 500,STD 250,FCM 500,Curd 150,STD 500,STD 250,",2403,website,2362.0,2362.0,2081500093,2081500093b2391,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-15 15:47:27,2020-08-15 15:44:31,2020-08-15 15:45:23,AXIS,,2020-08-16 00:00:00
0,5648,67351487,2081500094,133375,980,2700,2700,"STD 250,FCM 500,Curd 150,Curd 500,STD 500,STD 250,",18293,website,2100.0,2100.0,2081500094,2081500094b2700,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:47:22,2020-08-15 15:46:01,2020-08-15 15:47:22,,,2020-08-16 00:00:00
0,5648,67351589,2081500095,133383,982,1621,1621,"TM 500,STD 500,STD 250,FCM 500,Curd 150,Curd 500,",1389,website,16109.5,16109.5,2081500095,2081500095b1621,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:52:07,2020-08-15 15:49:08,2020-08-15 15:52:07,,,2020-08-16 00:00:00
0,5648,67351639,2081500096,133393,983,2438,2438,"STD 500,STD 250,FCM 500,",2409,website,5442.0,5442.0,2081500096,2081500096b2438,0.0,0.0,0.0,,,,,INTERNET BANKING,AUTHORISED,2020-08-15 15:52:17,2020-08-15 15:50:47,2020-08-15 15:51:18,AXIS,,2020-08-16 00:00:00
0,5648,67351707,2081500097,133405,984,2211,2211,"TM 500,STD 500,STD 250,FCM 500,",1489,website,7578.0,7578.0,2081500097,2081500097b2211,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:55:10,2020-08-15 15:53:54,2020-08-15 15:55:10,,,2020-08-16 00:00:00
0,5648,67351784,2081500098,133417,86,45,CBE101397,"FCM 1000,",18673,website,1200.0,1200.0,2081500098,2081500098bCBE101397,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:59:12,2020-08-15 15:56:57,2020-08-15 15:59:12,,,2020-08-16 00:00:00
0,5648,67351800,2081500099,133421,985,92,92,"TM 500,STD 500,STD 250,FCM 500,Curd 150,Curd 500,",1312,website,5400.0,5400.0,2081500099,2081500099b92,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 15:58:36,2020-08-15 15:57:22,2020-08-15 15:58:36,,,2020-08-16 00:00:00
0,5648,67351809,2081500100,133422,986,2123,2123,"STD 500,STD 250,FCM 500,",1969,website,2940.0,2940.0,2081500100,2081500100b2123,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 16:00:19,2020-08-15 15:57:50,2020-08-15 16:00:19,,,2020-08-16 00:00:00
0,5648,67352024,2081500101,133437,987,2292,2292,"TM 500,STD 500,STD 250,FCM 500,Curd 500,",1503,website,3557.0,3557.0,2081500101,2081500101b2292,0.0,0.0,0.0,,,,,Credit Card/Debit card,AUTHORISED,2020-08-15 16:07:09,2020-08-15 16:05:41,2020-08-15 16:07:09,,,2020-08-16 00:00:00
